r2,mse,rmse,mae,mape,time
0.6658541842685293,0.5079874540009234,0.7127323859632895,0.534712122581418,0.40966256310301113,11234.876347064972
0.5733388744984278,0.6486344842902041,0.8053784727010054,0.6252921686539943,0.5105376331839041,31857.417132139206
0.45094059372243545,0.8347113049422201,0.9136253635611372,0.7179163032357405,0.5927436375312732,12754.654492616653
0.5161392651233014,0.7355925803319291,0.8576669402116005,0.6651991359853134,0.5423034867585715,15424.107969999313
0.755255642556548,0.3720742776521971,0.6099789157439764,0.4572845715144478,0.34470703855634316,32048.31446290016
0.6882217783532049,0.4739829666296624,0.6884642086773011,0.5164930799300966,0.3921510003136637,16806.710332393646
0.6659443735553934,0.5078503431228115,0.7126361926837645,0.5352110487545426,0.41028849934382533,8249.22256731987
0.7365048746569626,0.4005802603622344,0.6329141018828972,0.475950521445217,0.360034667596853,21917.109347105026
0.7009907347512961,0.4545708736285401,0.6742187134962512,0.5101941190958221,0.39090182866829815,11875.129582166672
0.6236246381832709,0.5721872092859173,0.7564305713586127,0.5710043644660935,0.44406608162163197,4933.603529214859
0.6976998418167083,0.4595738760440315,0.6779187827786095,0.512460014098949,0.39408733822586844,13195.521612882614
0.6659443735553934,0.5078503431228115,0.7126361926837645,0.5352110487545426,0.41028849934382533,9087.298312664032
0.3152192033199247,1.0410426738181446,1.0203149875495041,0.8167414181708531,0.6805287905850363,6601.624941587448
0.6652904076256196,0.5088445392851724,0.7133333998104759,0.5363179354457087,0.4104616894720412,12317.070817232132
0.7009907347512961,0.4545708736285401,0.6742187134962512,0.5101941190958221,0.39090182866829815,11776.98124241829
0.31520965139436297,1.0410571951980887,1.0203221036506505,0.8169430060028731,0.680366766681498,6089.5933265686035
0.7297526111682087,0.410845434956406,0.6409722575559772,0.4820135217342458,0.36522565042781213,15595.393050432205
0.5161392651233014,0.7355925803319291,0.8576669402116005,0.6651991359853134,0.5423034867585715,13579.550555229187
0.35023779097143437,0.9878054272440492,0.9938840109610624,0.7970781450530542,0.6646665607548937,12675.619647741318
0.5000847059856616,0.7599996332934749,0.8717795783874929,0.6857526957913054,0.5671548598820143,15045.941969394684
0.7375609114559782,0.39897481322027645,0.6316445307451625,0.47352499259951353,0.3585010681014503,10025.368617773056
0.695796837367141,0.4624669315299184,0.6800492125794415,0.5130989343062026,0.39332118276230627,8877.296519517899
0.31520965139436297,1.0410571951980887,1.0203221036506505,0.8169430060028731,0.680366766681498,5666.864586830139
0.3152192033199247,1.0410426738181446,1.0203149875495041,0.8167414181708531,0.6805287905850363,4896.355508089066
0.6258468204950917,0.56880892147933,0.7541942199986221,0.5707770610304099,0.4442200145605831,2467.5852420330048
