r2,mse,rmse,mae,mape,time
0.5008191345656046,1.3747991411930407,1.1725182903447777,0.9182176314744808,0.2500769905245952,1.0543363094329834
0.2932187906914333,1.9465533774481167,1.3951893697445221,1.0944378468559217,0.2979405078623036,0.4453155994415283
0.3470017398894196,1.7984292054531104,1.3410552581654158,1.055208138764967,0.2873912246021809,1.7334163188934326
0.7773895853835967,0.6130936260325862,0.7830029540382247,0.605465144476027,0.1597206532169482,0.9221658706665039
0.7180238270571044,0.7765934699068331,0.881245408445816,0.6791974930256481,0.1781671997346687,0.831367015838623
0.5064419610504769,1.3593132571022053,1.1658959032015703,0.9137926105275317,0.24921388749422327,1.1351101398468018
0.7201889648133194,0.7706304418063499,0.8778555927977847,0.6740712325089827,0.17651107710579483,1.700592279434204
0.8112652476458408,0.5197963171604788,0.7209690126215403,0.5588093400827253,0.1462478396958062,2.887568950653076
0.5008191345656046,1.3747991411930407,1.1725182903447777,0.9182176314744808,0.2500769905245952,1.0189094543457031
0.6213470077926133,1.0428520893802293,1.0212012971888693,0.7864666089595836,0.20788934328233072,0.44040536880493164
0.5825045802634312,1.1498284174141622,1.0723005256989115,0.8375454502305065,0.22725512394115785,2.11297869682312
0.5064724285681343,1.3592293461993439,1.1658599170566522,0.9135014120883825,0.24916320091088254,1.1537787914276123
0.8135291815900719,0.5135611934653064,0.7166318395559231,0.5537445534882367,0.1453062178922064,2.54402232170105
0.29318910569729584,1.946635133194926,1.3952186685946135,1.0944300691631783,0.29793878367190907,0.4600100517272949
0.29097306086089303,1.952738365007068,1.3974041523507321,1.0957899348806337,0.2981960244057368,0.4336879253387451
0.6202404776166559,1.0458995954866315,1.0226923268933974,0.786217426501528,0.20864179330792046,0.4217109680175781
0.5011693607665376,1.37383457962106,1.1721068976936617,0.9095833888354984,0.24661534280459663,1.099877119064331
0.72535710083245,0.7563968253906113,0.8697107711133691,0.6694886080693132,0.17616675766588966,0.8933706283569336
0.8117798603605793,0.5183790170048453,0.7199854283281332,0.557402827923054,0.14629483854553363,2.7227041721343994
0.5011793863184699,1.373806968145659,1.172095119069122,0.9094881718640336,0.24660909134853412,1.1273324489593506
0.3423369185314231,1.811276637798522,1.3458367797762558,1.0582333657463376,0.2877998636619922,0.5761544704437256
0.5004154130011169,1.3759110348944463,1.1729923422147506,0.9184437335516207,0.25011914986537737,1.0124781131744385
0.6177251147893841,1.052827182047292,1.0260736728165731,0.7887959487422779,0.20899351917852352,0.4143259525299072
0.6185983783078104,1.0504221180348263,1.0249010284094882,0.7891596959930691,0.2092598088369433,0.3798553943634033
0.8123451138353275,0.516822246612687,0.7189035029909696,0.5555631807595556,0.14623249546660724,2.8637752532958984
